Date,shop_id,item_id,item_price,item_cnt_day
Sunday,28,22087,79,1
Tuesday,28,22087,79,1
Tuesday,28,22087,79,2
Tuesday,28,22087,79,1
Monday,28,22087,79,1
Friday,28,22088,79,3
Wednesday,28,22088,79,4
Sunday,28,22088,79,2
Monday,28,22091,109,1
Sunday,28,22091,109,1
Friday,28,22091,109,1
Tuesday,28,22092,109,4
Tuesday,28,22014,399,1
Thursday,28,22092,109,2
Thursday,28,22014,399,1
Saturday,28,22014,399,3
Friday,28,21892,399,1
Friday,28,21893,149,1
Wednesday,28,21894,149,1
Sunday,28,21896,149,1
Wednesday,28,21896,149,1
Sunday,28,21896,149,1
Thursday,28,21895,549,1
Thursday,28,21994,6999,1
Friday,28,21909,499,1
Friday,28,21915,98,1
Friday,28,21996,224.5,1
Friday,28,21929,199,1
Sunday,28,21930,199,1
Tuesday,28,22014,399,3
Thursday,28,22014,399,9
Monday,28,22014,399,3
Sunday,28,22014,399,2
Tuesday,28,22014,399,3
Thursday,28,22014,399,1
Sunday,28,22014,399,3
Friday,28,22014,399,1
Monday,28,22014,399,2
Sunday,28,22014,399,4
Wednesday,28,22014,399,1
Friday,28,22014,399,1
Sunday,28,22014,399,1
Friday,28,22092,109,2
Monday,28,22094,50,2
Friday,28,22044,149,1
Monday,28,22151,399,1
Tuesday,28,22151,399,1
Friday,28,22151,399,3
Saturday,28,22151,399,2
Sunday,28,22151,399,1
Sunday,28,22151,399,2
Wednesday,28,22151,399,2
Sunday,28,22151,399,1
Sunday,28,22151,399,1
Friday,28,22151,399,1
Thursday,28,22151,399,1
Friday,28,22151,399,1
Friday,28,22151,399,1
Sunday,28,22160,149,1
Sunday,29,32,349,1
Saturday,29,32,349,1
Tuesday,29,32,349,1
Friday,29,32,349,1
Sunday,29,32,349,1
Friday,29,32,349,1
Monday,29,32,349,1
Wednesday,29,33,499,1
Wednesday,29,33,499,1
Tuesday,29,33,499,1
Monday,29,35,399,1
Wednesday,28,22151,399,3
Thursday,28,22151,399,6
Friday,28,22151,399,1
Tuesday,28,22140,499,1
Sunday,28,22057,98,1
Wednesday,28,22130,349,1
Friday,28,22130,349,3
Tuesday,28,22130,349,2
Sunday,28,22130,349,1
Tuesday,28,22130,349,1
Monday,28,22130,349,1
Monday,28,22130,349,2
Saturday,28,22130,349,2
Wednesday,28,22130,349,3
Wednesday,28,22130,349,1
Tuesday,28,22149,149,1
Tuesday,29,35,399,1
Sunday,28,22134,399,2
Monday,28,22134,399,1
Friday,28,22134,399,2
Thursday,28,22134,399,1
Saturday,28,22134,399,1
Tuesday,28,22134,399,2
Tuesday,28,22134,399,1
Wednesday,28,22134,399,1
Friday,28,22134,399,1
Monday,28,22134,399,1
Saturday,28,22134,399,2
Wednesday,28,22134,399,1
Monday,28,22135,549,1
Saturday,28,22134,399,3
Tuesday,29,1824,599,1
Sunday,29,1824,599,1
Saturday,29,1829,1499,1
Friday,29,2833,599,1
Saturday,29,2833,599,1
Tuesday,29,2835,1999,1
Monday,29,2835,1999,1
Sunday,29,2836,1999,1
Saturday,29,2846,1699,1
Friday,29,2848,99,1
Tuesday,29,2851,1699,1
Sunday,29,2857,1999,1
Tuesday,29,2920,599,1
Friday,29,2929,199,1
Thursday,29,2931,99,2
Tuesday,29,2931,99,1
Sunday,29,2931,99,1
Monday,29,2934,599,1
Saturday,29,2946,598.5,-1
Tuesday,29,2956,599,1
Saturday,29,2956,599,1
Friday,29,2957,599,1
Saturday,29,2960,449,1
Friday,29,2960,449,1
Thursday,29,2967,799,1
Saturday,29,2967,799,1
Thursday,29,2967,799,1
Tuesday,29,2972,599,3
Wednesday,29,2833,599,1
Wednesday,29,2972,599,2
Tuesday,29,2822,399,1
Sunday,29,2808,998.5,1
Thursday,29,2716,149,1
Friday,29,2719,2699,1
Friday,29,2724,249,1
Sunday,29,2477,299,1
Tuesday,29,2480,58,1
Monday,29,2746,299,1
Tuesday,29,2746,299,1
Thursday,29,2746,299,2
Saturday,29,2748,1399,1
Friday,29,2527,299,1
Tuesday,29,2579,399,1
Sunday,29,2595,299,1
Sunday,29,2801,28,1
Monday,29,2808,999,1
Saturday,29,2808,999,2
Tuesday,29,2808,999,2
Monday,29,2808,999,1
Saturday,29,2808,999,1
Friday,29,2808,999,1
Saturday,29,2808,999,2
Monday,29,2808,999,1
Tuesday,29,2808,999,1
Saturday,29,2808,999,1
Wednesday,29,2808,999,1
Wednesday,29,2808,999,1
Thursday,29,2635,299,1
Sunday,29,2972,599,3
Sunday,29,2972,599,2
Saturday,29,2972,599,1
Saturday,29,3186,299.5,1
Thursday,29,3107,299,1
Wednesday,29,3193,449,1
Tuesday,29,3193,449,1
Sunday,29,3112,349,1
Monday,29,3120,399,1
Wednesday,29,3200,149,1
Friday,29,3140,1090,1
Friday,29,3140,1090,1
Monday,29,3140,1090,1
Friday,29,3140,1090,1
Friday,29,3140,1090,1
Saturday,29,3141,1130,1
Monday,29,3141,1130,1
Thursday,29,3147,1850,1
Tuesday,29,3138,1790,1
Wednesday,29,3148,1850,1
Monday,29,3148,1850,1
Sunday,29,3148,1850,1
Tuesday,29,3159,790,1
Wednesday,29,3159,790,1
Wednesday,29,3159,790,1
Wednesday,29,3159,790,1
Sunday,29,3159,790,1
Monday,29,3223,449,1
Wednesday,29,3186,599,1
Sunday,29,3186,299.5,1
Thursday,29,3186,299.5,1
Monday,29,3186,299.5,1
Tuesday,29,2973,2499,3
Wednesday,29,2973,2499,2
Sunday,29,2973,2499,1
Sunday,29,2973,2499,1
Wednesday,29,2973,2499,1
Wednesday,29,2974,2499,1
Saturday,29,2974,2499,1
Saturday,29,3007,1790,1
Thursday,29,3007,1790,1
Tuesday,29,3014,1190,1
Sunday,29,3014,1290,1
Friday,29,3045,1249.5,1
Wednesday,29,2704,1799,1
Monday,29,3049,849,1
Tuesday,29,3056,899,1
Wednesday,29,3056,899,1
Tuesday,29,3056,899,1
Monday,29,3067,498,1
Thursday,29,3076,1399,1
Sunday,29,3076,1399,1
Thursday,29,3076,1399,1
Friday,29,3076,1399,1
Sunday,29,3076,1399,1
Tuesday,29,3077,1199,1
Wednesday,29,3077,1199,1
Saturday,29,3084,299,1
Monday,29,3050,499,1
Sunday,29,2704,1799,1
Sunday,29,2682,1499,1
Saturday,29,2682,1499,1
Monday,29,1916,249,1
Sunday,29,1916,249,1
Sunday,29,1916,249,1
Sunday,29,1920,249,1
Saturday,29,1921,249,1
Monday,29,1921,249,1
Tuesday,29,1931,124,1
Monday,29,1953,899,1
Thursday,29,1954,899.5,1
Saturday,29,1956,399,1
Friday,29,1718,399,1
Tuesday,29,1738,299,1
Tuesday,29,1740,299,1
Monday,29,1741,299,1
Wednesday,29,1987,599,1
Tuesday,29,1763,249,1
Friday,29,1777,299,1
Thursday,29,1780,98,1
Monday,29,2303,1399,1
Saturday,29,2330,599,1
Wednesday,29,2304,1999,3
Tuesday,29,2304,1999,1
Saturday,29,2304,1999,1
Friday,29,2304,1999,1
Saturday,29,2307,2799,1
Thursday,29,1916,249,1
Friday,29,1916,249,2
Wednesday,29,1916,249,1
Thursday,29,1915,249,1
Friday,29,1829,1499,1
Thursday,29,1835,1999,1
Saturday,29,1835,1999,1
Sunday,29,1835,1999,1
Monday,29,1836,1999,1
Saturday,29,1836,2599,1
Saturday,29,1836,2599,1
Saturday,29,1836,2599,1
Wednesday,29,1836,2599,1
Tuesday,29,1837,2599,1
Sunday,29,1894,599,1
Thursday,29,1894,599,1
Sunday,29,2307,2799,1
Tuesday,29,1665,299,1
Sunday,29,1904,249,1
Thursday,29,1905,249,1
Friday,29,1905,249,1
Wednesday,29,1911,249,1
Wednesday,29,1911,249,1
Wednesday,29,1912,249,1
Saturday,29,1912,249,1
Sunday,29,1912,249,1
Wednesday,29,1913,249,1
Saturday,29,1913,249,2
Saturday,29,1913,249,2
Friday,29,1915,249,1
Sunday,29,1904,249,1
Friday,28,21891,149,1
Monday,29,2307,2799,1
Tuesday,29,2308,799,1
Wednesday,29,2182,279,1
Monday,29,2406,149,1
Thursday,29,2218,2990,1
Tuesday,29,2221,1990,1
Sunday,29,2415,299,1
Wednesday,29,2415,299,1
Wednesday,29,2416,449,1
Tuesday,29,2416,449,1
Saturday,29,2416,449,1
Sunday,29,2416,449,1
Wednesday,29,2416,449,1
Friday,29,2416,449,1
Wednesday,29,2416,449,1
Thursday,29,2417,349,1
Tuesday,29,2417,349,1
Tuesday,29,2417,349,1
Friday,29,2417,349,1
Sunday,29,2225,299,1
Tuesday,29,2439,299,1
Tuesday,29,2439,299,1
Friday,29,2439,299,1
Saturday,29,2241,399,1
Tuesday,29,2241,399,1
Sunday,29,2463,99,1
Thursday,29,2680,899,1
Sunday,29,2182,279,1
Friday,29,2099,399,1
Monday,29,2094,98,1
Thursday,29,2349,399,1
Thursday,29,2308,799,1
Monday,29,2308,799,5
Sunday,29,2308,799,1
Friday,29,2308,799,1
Friday,29,2308,799,1
Friday,29,2308,799,2
Saturday,29,2308,799,1
Sunday,29,2308,799,3
Monday,29,2308,799,2
Friday,29,2308,799,1
Monday,29,2308,799,1
Sunday,29,2308,799,1
Tuesday,29,2307,2799,1
Friday,29,2308,799,1
Monday,29,2321,999,1
Tuesday,29,2321,999,1
Wednesday,29,2321,999,1
Tuesday,29,2321,999,1
Tuesday,29,2333,549,1
Wednesday,29,2252,599,1
Wednesday,29,2252,599,1
Wednesday,29,2252,599,1
Monday,29,2253,2199,1
Sunday,29,2258,299,3
Sunday,29,2281,499.5,1
Saturday,29,2340,899,1
Saturday,29,2309,2799,1
Saturday,28,21891,149,1
Saturday,28,21891,149,1
Saturday,28,21990,549,1
Thursday,28,20676,1199,1
Sunday,28,20881,649,2
Tuesday,28,20881,649,1
Thursday,28,20881,649,1
Thursday,28,20894,2399,1
Thursday,28,20236,299,1
Sunday,28,20236,299,2
Saturday,28,20236,299,1
Sunday,28,20236,299,1
Saturday,28,20236,299,1
Friday,28,20237,299,2
Friday,28,20237,299,2
Monday,28,20237,299,1
Friday,28,20237,299,2
Sunday,28,20237,299,3
Saturday,28,20237,299,2
Sunday,28,20237,299,1
Monday,28,20237,299,1
Friday,28,20237,299,1
Wednesday,28,20237,299,3
Friday,28,20237,299,1
Saturday,28,20237,299,1
Wednesday,28,20237,299,1
Friday,28,20237,299,3
Thursday,28,20237,299,1
Thursday,28,20672,1199,1
Saturday,28,20237,299,1
Friday,28,20671,1199,1
Wednesday,28,20541,1199,1
Sunday,28,20382,1229,1
Wednesday,28,20383,1229,1
Sunday,28,20383,1229,1
Thursday,28,20384,1599,3
Friday,28,20384,1599,1
Sunday,28,20384,1599,1
Saturday,28,20388,1599,1
Monday,28,20388,1599,2
Wednesday,28,20390,1199,1
Wednesday,28,20390,1199,1
Friday,28,20390,1199,1
Monday,28,20390,1199,1
Wednesday,28,20391,1599,1
Saturday,28,20417,1299,1
Saturday,28,20417,1299,1
Thursday,28,20424,999,1
Monday,28,20503,1199,1
Tuesday,28,20506,1199,1
Friday,28,20507,1199,1
Tuesday,28,20508,1199,1
Wednesday,28,20515,1229,1
Thursday,28,20516,1229,1
Tuesday,28,20541,1199,2
Monday,28,20541,1199,1
Thursday,28,20541,1199,1
Thursday,28,20597,2499,1
Thursday,28,20237,299,1
Sunday,28,20237,299,1
Saturday,28,20237,299,2
Thursday,28,20962,249,1
Wednesday,28,20972,699,1
Tuesday,28,21323,199,4
Friday,28,21331,298,1
Thursday,28,21332,149,1
Tuesday,28,21332,149,1
Thursday,28,21336,199,1
Tuesday,28,21337,199,1
Tuesday,28,21338,199,1
Sunday,28,21341,199,1
Sunday,28,21341,199,1
Tuesday,28,21478,1249,1
Thursday,28,21479,399,1
Tuesday,28,21348,299,1
Sunday,28,21390,248,1
Thursday,28,21393,149,1
Friday,28,21393,149,1
Monday,28,21393,149,1
Tuesday,28,21395,186.97,1
Thursday,28,21401,149,1
Wednesday,28,21401,149,1
Friday,28,21488,885.6666667,3
Wednesday,28,21488,949,1
Sunday,28,21488,949,2
Tuesday,28,21488,949,1
Monday,28,20961,249,1
Tuesday,28,20961,249,1
Monday,28,20961,249,1
Monday,28,20315,299,1
Monday,28,20237,299,1
Wednesday,28,20245,299,1
Saturday,28,20245,299,1
Friday,28,20247,299,1
Wednesday,28,20247,299,1
Monday,28,20248,299,1
Sunday,28,20250,299,1
Tuesday,28,20251,239.2,1
Wednesday,28,20251,299,1
Saturday,28,20933,249,1
Monday,28,20936,499,2
Saturday,28,20936,499,1
Wednesday,28,20329,199,1
Tuesday,28,20936,499,1
Sunday,28,20946,449,1
Thursday,28,20946,449,1
Friday,28,20946,449,1
Wednesday,28,20948,899,2
Saturday,28,20948,899,1
Wednesday,28,20948,899,1
Sunday,28,20948,899,1
Friday,28,20948,899,2
Friday,28,20948,899,1
Monday,28,20948,899,1
Thursday,28,20306,599,1
Tuesday,28,20306,599,1
Saturday,28,20937,329,1
Saturday,28,20329,199,1
Monday,28,20230,399,1
Monday,28,20230,399,1
Friday,28,19830,349,1
Monday,28,19830,349,1
Wednesday,28,19830,349,1
Saturday,28,19831,499,1
Wednesday,28,20019,299,1
Saturday,28,20020,299,1
Thursday,28,19873,199,1
Sunday,28,19879,199,1
Wednesday,28,19882,199,1
Wednesday,28,19889,149,1
Saturday,28,19898,149,1
Thursday,28,19903,499,1
Wednesday,28,19904,149,1
Wednesday,28,19904,149,1
Monday,28,19905,179,1
Tuesday,28,19914,499,1
Saturday,28,19915,349,1
Tuesday,28,19915,349,2
Monday,28,19915,349,2
Tuesday,28,19915,349,1
Sunday,28,19915,349,1
Wednesday,28,19917,429,1
Saturday,28,20032,149,1
Monday,28,20032,149,1
Saturday,28,20039,399,1
Tuesday,28,19829,399,1
Tuesday,28,19828,499,1
Monday,28,19827,349,1
Tuesday,28,19822,549,1
Friday,28,19802,149,1
Wednesday,28,19802,149,1
Saturday,28,19803,399,2
Sunday,28,19803,399,1
Tuesday,28,19803,399,1
Thursday,28,19803,399,1
Saturday,28,19803,399,1
Tuesday,28,19803,399,1
Sunday,28,19804,449.5,1
Sunday,28,19804,407.85,1
Tuesday,28,19804,549.5,1
Monday,28,19807,379,1
Tuesday,28,20039,399,1
Saturday,28,19810,149,1
Wednesday,28,19810,149,1
Friday,28,19811,349,5
Friday,28,19811,349,7
Monday,28,19811,349,15
Saturday,28,19811,349,12
Sunday,28,19811,349,4
Monday,28,19811,349,3
Saturday,28,19811,349,1
Tuesday,28,19811,349,4
Monday,28,19818,549,1
Monday,28,19818,549,1
Thursday,28,19818,549,1
Thursday,28,19810,149,1
Saturday,28,21408,199,1
Monday,28,20039,399,1
Wednesday,28,20039,399,1
Thursday,28,20087,399,1
Saturday,28,20096,299,1
Saturday,28,20103,149,1
Saturday,28,20108,199,1
Sunday,28,20130,149,1
Monday,28,20199,249,1
Wednesday,28,20327,349,1
Wednesday,28,20212,299,1
Monday,28,20216,549,2
Wednesday,28,20216,549,1
Saturday,28,20216,549,2
Thursday,28,20216,549,1
Sunday,28,20216,549,1
Saturday,28,20216,549,1
Saturday,28,20216,549,1
Friday,28,20216,549,1
Monday,28,20216,549,1
Saturday,28,20227,499,1
Thursday,28,20228,299,2
Sunday,28,20228,299,3
Monday,28,20228,299,1
Friday,28,20229,1499,1
Thursday,28,20229,1499,1
Wednesday,28,20229,1499,1
Friday,28,20230,399,1
Thursday,28,20087,399,1
Sunday,28,20087,399,1
Sunday,28,20087,399,1
Thursday,28,20085,149,1
Saturday,28,20140,104.3,1
Wednesday,28,20141,169,1
Tuesday,28,20141,118,1
Tuesday,28,20141,118.3,1
Sunday,28,20143,104.3,1
Monday,28,20144,174.3,1
Thursday,28,20144,174,1
Thursday,28,20145,181.3,1
Thursday,28,20146,181.3,1
Friday,28,20146,181.3,1
Monday,28,20049,791.12,1
Saturday,28,20052,249,1
Wednesday,28,20039,399,1
Tuesday,28,20054,349,1
Saturday,28,20058,399,1
Monday,28,20058,399,1
Friday,28,20064,349,1
Thursday,28,20067,299,1
Monday,28,20078,149,1
Tuesday,28,20151,849,1
Sunday,28,20158,799,1
Tuesday,28,20158,799,1
Thursday,28,20158,799,1
Friday,28,20176,849,1
Friday,28,20179,849,1
Monday,28,20179,849,1
Friday,28,20054,349,1
Wednesday,29,3223,449,1
Tuesday,28,21490,149,2
Saturday,28,21498,149,1
Saturday,28,21754,248,1
Tuesday,28,21764,499,1
Tuesday,28,21767,149,1
Friday,28,21804,299,1
Friday,28,21808,349,2
Wednesday,28,21808,349,1
Tuesday,28,21808,349,1
Friday,28,21808,349,1
Tuesday,28,21808,349,1
Monday,28,21808,349,1
Saturday,28,21808,349,1
Tuesday,28,21808,349,2
Tuesday,28,21808,349,1
Tuesday,28,21808,349,2
Monday,28,21808,349,2
Sunday,28,21808,349,1
Sunday,28,21808,349,1
Friday,28,21809,549,2
Friday,28,21809,549,1
Friday,28,21815,249,1
Saturday,28,21817,349,1
Friday,28,21963,1499,1
Sunday,28,21963,1499,1
Tuesday,28,21963,1499,2
Sunday,28,21963,1499,1
Friday,28,21750,149,1
Saturday,28,21964,1199,1
Monday,28,21747,1399,1
Saturday,28,21734,299,1
Saturday,28,21629,98,1
Saturday,28,21638,149,1
Sunday,28,21643,299,1
Saturday,28,21780,149,1
Friday,28,21649,249,1
Thursday,28,21650,149,1
Thursday,28,21634,149,1
Tuesday,28,21655,199,1
Friday,28,21666,149,1
Friday,28,21667,149,1
Thursday,28,21691,349,1
Monday,28,21695,149,1
Tuesday,28,21695,149,1
Friday,28,21782,449,1
Saturday,28,21696,349,1
Friday,28,21711,332.78,1
Tuesday,28,21711,499,1
Tuesday,28,21712,149,1
Monday,28,21784,349,1
Friday,28,21784,349,1
Friday,28,21784,349,1
Tuesday,28,21784,349,1
Friday,28,21784,349,1
Sunday,28,21786,299,1
Monday,28,21734,299,1
Sunday,28,21738,399,1
Wednesday,28,21964,1199,1
Saturday,28,21966,1499,1
Monday,28,21821,299,1
Sunday,28,21862,149,2
Tuesday,28,21862,149,1
Monday,28,21862,149,4
Thursday,28,21862,149,2
Sunday,28,21862,149,1
Saturday,28,21865,149,1
Friday,28,21865,149,1
Wednesday,28,21865,149,1
Saturday,28,21865,149,2
Tuesday,28,21865,149,1
Monday,28,21865,149,1
Tuesday,28,21865,149,1
Sunday,28,21865,149,1
Tuesday,28,21866,149,1
Wednesday,28,21871,349,1
Saturday,28,21871,349,1
Saturday,28,21871,349,1
Friday,28,21871,349,1
Wednesday,28,21871,349,1
Monday,28,21871,349,3
Monday,28,21871,349,1
Thursday,28,21871,349,1
Wednesday,28,21871,349,1
Tuesday,28,21876,299,1
Monday,28,21876,299,1
Sunday,28,21862,149,1
Sunday,28,21862,149,1
Friday,28,21862,149,1
Friday,28,21862,149,1
Sunday,28,21833,199,1
Tuesday,28,21985,249,1
Sunday,28,21834,149,1
Friday,28,21840,149,1
Friday,28,21840,149,1
Thursday,28,21840,149,1
Sunday,28,21841,449,1
Thursday,28,21844,2099,1
Thursday,28,21846,999,1
Sunday,28,21847,149,1
Saturday,28,21987,549,1
Friday,28,21987,549,1
Saturday,28,21615,349,1
Friday,28,21856,149,1
Thursday,28,21857,149,1
Friday,28,21857,149,1
Friday,28,21857,149,1
Saturday,28,21857,149,1
Thursday,28,21857,149,1
Friday,28,21857,149,1
Monday,28,21857,149,3
Thursday,28,21857,149,1
Monday,28,21857,149,1
Thursday,28,21857,149,1
Wednesday,28,21861,149,1
Tuesday,28,21861,149,1
Wednesday,28,21856,149,1
Sunday,28,21615,349,1
Sunday,28,21613,149,1
Monday,28,21611,248,1
Tuesday,28,21510,140,1
Tuesday,28,21510,140,1
Wednesday,28,21510,140,1
Saturday,28,21510,140,1
Wednesday,28,21510,140,1
Wednesday,28,21510,140,2
Saturday,28,21510,140,1
Friday,28,21510,140,1
Sunday,28,21511,140,1
Tuesday,28,21511,140,1
Saturday,28,21511,140,1
Friday,28,21511,140,1
Monday,28,21511,140,1
Monday,28,21511,140,1
Tuesday,28,21511,140,1
Tuesday,28,21511,140,2
Thursday,28,21511,140,1
Friday,28,21511,140,1
Thursday,28,21511,140,1
Wednesday,28,21511,140,4
Thursday,28,21511,140,3
Thursday,28,21511,140,1
Sunday,28,21512,140,1
Sunday,28,21512,140,1
Wednesday,28,21512,140,1
Monday,28,21455,299,1
Monday,28,21460,149,1
Sunday,28,21452,299,1
Wednesday,28,21448,549,1
Saturday,28,21499,149,1
Friday,28,21413,149,1
Wednesday,28,21424,399,1
Thursday,28,21424,398.57,3
Friday,28,21424,399,2
Sunday,28,21424,399,3
Sunday,28,21424,399,2
Tuesday,28,21424,399,2
Thursday,28,21424,399,2
Sunday,28,21424,399,1
Friday,28,21424,399,3
Thursday,28,21424,399,1
Friday,28,21512,140,1
Saturday,28,21424,399,1
Sunday,28,21424,399,3
Friday,28,21424,399,1
Wednesday,28,21424,399,1
Tuesday,28,21424,399,1
Thursday,28,21424,399,1
Saturday,28,21428,2499,1
Sunday,28,21428,2499,1
Tuesday,28,21500,1999,1
Sunday,28,21500,1999,1
Sunday,28,21500,1999,1
Saturday,28,21500,1998.5,1
Thursday,28,21447,749,1
Thursday,28,21424,399,1
Monday,28,21497,149,1
Monday,28,21512,140,1
Thursday,28,21512,140,1
Saturday,28,21565,349,1
Sunday,28,21565,349,1
Friday,28,21565,349,1
Friday,28,21565,349,1
Tuesday,28,21565,349,1
Wednesday,28,21566,399,1
Sunday,28,21566,399,1
Friday,28,21567,379,1
Sunday,28,21567,379,1
Tuesday,28,21571,199,1
Tuesday,28,21572,498,1
Saturday,28,21578,149,1
Sunday,28,21768,349,1
Friday,28,21597,199,1
Thursday,28,21771,449.5,1
Friday,28,21771,674.25,2
Monday,28,21771,899,2
Wednesday,28,21771,899,1
Thursday,28,21771,899,1
Tuesday,28,21771,449.5,1
Sunday,28,21771,449.5,1
Tuesday,28,21771,899,1
Wednesday,28,21771,899,1
Tuesday,28,21607,149,1
Saturday,28,21607,149,1
Monday,28,21562,199,1
Tuesday,28,21562,199,1
Friday,28,21550,149,1
Saturday,28,21536,199,1
Sunday,28,21512,140,3
Monday,28,21512,140,1
Thursday,28,21512,140,5
Sunday,28,21512,140,1
Monday,28,21513,140,1
Wednesday,28,21513,140,1
Thursday,28,21513,140,2
Saturday,28,21513,140,1
Friday,28,21513,140,1
Sunday,28,21513,140,1
Saturday,28,21513,140,1
Wednesday,28,21517,140,1
Wednesday,28,21512,140,1
Tuesday,28,21517,140,1
Saturday,28,21517,140,1
Tuesday,28,21517,140,1
Monday,28,21517,140,1
Saturday,28,21517,140,2
Monday,28,21517,140,4
Monday,28,21517,140,1
Sunday,28,21517,140,1
Thursday,28,21523,349.5,1
Saturday,28,21524,198.36,1
Wednesday,28,21525,299,1
Monday,28,21526,399,1
Saturday,28,21533,299,1
Monday,28,21517,140,1
Wednesday,29,3223,449,1
Tuesday,29,3223,449,1
Sunday,29,3223,449,1
Wednesday,29,6727,499.5,1
Wednesday,29,6740,499,1
Wednesday,29,6740,499,1
Saturday,29,6740,499,1
Sunday,29,6745,899,1
Saturday,29,6752,1799,1
Friday,29,6761,549,1
Tuesday,29,6361,349,1
Wednesday,29,6361,349,1
Wednesday,29,6372,299,1
Sunday,29,6777,299,1
Thursday,29,6904,149,2
Saturday,29,6909,899,1
Saturday,29,6909,899,1
Friday,29,6910,899,2
Saturday,29,6911,599,1
Sunday,29,6911,599,1
Friday,29,6911,599,1
Monday,29,6916,999.5,1
Tuesday,29,6916,999.5,1
Friday,29,6916,749.5,1
Monday,29,6917,1999,1
Friday,29,6919,299.5,1
Thursday,29,6919,599,1
Tuesday,29,6953,398.75,2
Monday,29,6727,999,1
Monday,29,6953,399,2
Tuesday,29,6727,999,1
Friday,29,6724,599,1
Friday,29,6635,599,1
Thursday,29,6635,599,1
Monday,29,6635,599,1
Saturday,29,6635,599,1
Thursday,29,6635,599,1
Sunday,29,6651,1699,1
Tuesday,29,6651,1699,1
Thursday,29,6651,1699,1
Saturday,29,6652,1699,1
Wednesday,29,6652,1698.5,1
Wednesday,29,6659,999.5,1
Monday,29,6660,299.5,1
Tuesday,29,6661,449.25,2
Friday,29,6671,11990,1
Tuesday,29,6665,9989.7,1
Thursday,29,6668,4590,1
Wednesday,29,6682,1799,1
Friday,29,6683,299.5,1
Thursday,29,6318,249,1
Thursday,29,6700,899.5,1
Wednesday,29,6708,598.5,1
Saturday,29,6708,599,1
Friday,29,6708,599,1
Wednesday,29,6717,299,1
Wednesday,29,6724,599,-1
Monday,29,6724,599,1
Wednesday,29,6953,399,1
Friday,29,6953,399,1
Sunday,29,6953,399,1
Thursday,29,7218,1599,1
Sunday,29,7218,1599,1
Wednesday,29,7218,1599,1
Saturday,29,7221,899,1
Thursday,29,7196,699,1
Monday,29,7198,699,1
Sunday,29,7262,299,1
Tuesday,29,7276,2299,1
Thursday,29,7294,299,1
Monday,29,7299,399,1
Monday,29,7316,299,1
Monday,29,7385,249,1
Wednesday,29,7394,199,1
Wednesday,29,7396,299,1
Sunday,29,7404,349,1
Monday,29,7412,449,1
Sunday,29,7426,349,1
Tuesday,29,7435,199,1
Wednesday,29,7439,299,1
Wednesday,29,7445,199,1
Tuesday,29,7483,349,1
Monday,29,7512,299,1
Wednesday,29,7512,299,1
Tuesday,29,7513,299,1
Wednesday,29,7513,299,1
Saturday,29,7218,1599,1
Thursday,29,7218,1599,1
Thursday,29,7176,199,1
Saturday,29,7210,1799,1
Saturday,29,6953,399,1
Thursday,29,6953,399,2
Thursday,29,6953,399,1
Sunday,29,6953,399,1
Sunday,29,6953,398.5,1
Tuesday,29,6857,399,1
Tuesday,29,6857,399,1
Wednesday,29,7064,549,1
Tuesday,29,7081,449,1
Tuesday,29,7081,449,1
Monday,29,7081,449,1
Monday,29,7118,449,1
Sunday,29,6622,599,1
Monday,29,7118,449,1
Friday,29,7130,399,1
Wednesday,29,7137,598.5,1
Wednesday,29,7137,599,1
Sunday,29,7137,598.5,1
Monday,29,6890,299,1
Thursday,29,7169,1274.25,2
Friday,29,7169,849.5,1
Friday,29,7169,1699,1
Monday,29,7171,1699,1
Thursday,29,7171,1699,2
Saturday,29,7175,199,1
Wednesday,29,7175,199,1
Thursday,29,7130,399,1
Monday,29,6613,2999,1
Thursday,29,6612,2999,1
Sunday,29,6612,2998.3,1
